"pay_basis","title","fiscal_year","n","median_rate","real_median_rate","median_hours","median_gross","real_median_gross","pct_substantial","suppressed"
"per Day","DOCKBUILDER",2022,11,,,,,,,TRUE
"per Day","DOCKBUILDER",2023,12,,,,,,,TRUE
"per Day","DOCKBUILDER",2024,16,,,,,,,TRUE
"per Day","DOCKBUILDER",2025,14,,,,,,,TRUE
"per Day","ELECTRICIAN",2014,499,343,451.128479106609,1825,89180,117293.404567718,0.985971943887776,FALSE
"per Day","ELECTRICIAN",2015,497,343,448.954212024121,1825,89180,116728.095126272,0.983903420523139,FALSE
"per Day","ELECTRICIAN",2016,490,343,446.376976592255,1830,89180,116058.013913986,0.987755102040816,FALSE
"per Day","ELECTRICIAN",2017,506,373.03,477.043683049101,1825,102917.31,131614.220335914,0.962450592885375,FALSE
"per Day","ELECTRICIAN",2018,491,389.97,489.99783527992,1790,99681.27,125249.651301262,0.969450101832994,FALSE
"per Day","ELECTRICIAN",2019,506,409.78,505.920353205819,1825,104522.18,129044.604967159,0.948616600790514,FALSE
"per Day","ELECTRICIAN",2020,528,417.97,507.066485265201,1820,108565.73,131708.120514273,0.958333333333333,FALSE
"per Day","ELECTRICIAN",2021,487,427.35,507.961819227051,1820,110977,131910.79633172,0.993839835728953,FALSE
"per Day","ELECTRICIAN",2022,511,440.16,498.049057483119,1820,113967.63,128956.449257281,0.921722113502935,FALSE
"per Day","ELECTRICIAN",2023,497,440.16,473.029033395577,1820,114441.6,122987.54868285,0.981891348088531,FALSE
"per Day","ELECTRICIAN",2024,480,466.97,485.200778314159,1820,119232.43,123887.332882816,0.960416666666667,FALSE
"per Day","ELECTRICIAN",2025,493,480.97,480.97,1820,122378.21,122378.21,0.973630831643002,FALSE
"per Day","ELECTRICIAN S HELPER",2014,148,217.7,286.328483677868,1825,56602,74445.4057562457,0.932432432432432,FALSE
"per Day","ELECTRICIAN S HELPER",2015,149,217.7,284.948489672452,1825,56602,74086.6073148376,0.885906040268456,FALSE
"per Day","ELECTRICIAN S HELPER",2016,137,217.7,283.312734122839,1830,56602,73661.3108719383,1,FALSE
"per Day","ELECTRICIAN S HELPER",2017,122,236.74,302.751310953661,1825,64124.865,82005.0981814503,0.778688524590164,FALSE
"per Day","ELECTRICIAN S HELPER",2018,125,247.52,311.00921657688,1818,63212.53,79426.6299011899,0.976,FALSE
"per Day","ELECTRICIAN S HELPER",2019,110,260.05,321.061515572193,1825,66272.29,81820.7339659292,0.854545454545454,FALSE
"per Day","ELECTRICIAN S HELPER",2020,106,265.23,321.767695975523,1820,68892.47,83577.9185686493,0.867924528301887,FALSE
"per Day","ELECTRICIANS HELPER",2021,123,271.18,322.333183896084,1820,70421.8,83705.594106104,0.983739837398374,FALSE
"per Day","ELECTRICIANS HELPER",2022,111,279.3,316.033037429651,1820,72317.56,81828.636399216,0.846846846846847,FALSE
"per Day","ELECTRICIANS HELPER",2023,95,279.3,300.156781687079,1820,72578.1,77997.8836983995,0.863157894736842,FALSE
"per Day","ELECTRICIANS HELPER",2024,132,296.31,307.878113416854,1820,75744,78701.0894760427,0.962121212121212,FALSE
"per Day","ELECTRICIANS HELPER",2025,130,305.2,305.2,1820,77698.46,77698.46,0.953846153846154,FALSE
"per Day","ELEVATOR MECHANIC",2014,252,350.32,460.756060643228,2085.72,151354.31,199067.75415898,0.984126984126984,FALSE
"per Day","ELEVATOR MECHANIC",2015,255,350.32,458.535392292391,2085.72,91083.2,119219.201996022,0.988235294117647,FALSE
"per Day","ELEVATOR MECHANIC",2016,253,350.32,455.903155801163,2091.42,91083.2,118534.820508302,0.992094861660079,FALSE
"per Day","ELEVATOR MECHANIC",2017,252,350.32,448.001348539691,2085.72,91083.2,116480.35062032,1,FALSE
"per Day","ELEVATOR MECHANIC",2018,241,377.2,473.952312915316,2085.72,100815.61,126674.951053734,1,FALSE
"per Day","ELEVATOR MECHANIC",2019,231,386.64,477.351372354673,2085.72,99912.81,123353.809666128,1,FALSE
"per Day","ELEVATOR MECHANIC",2020,247,398.48,483.421903601879,2080,102823.36,124741.679446751,0.991902834008097,FALSE
"per Day","ELEVATOR MECHANIC",2021,245,398.48,473.646017843911,2080,103604.8,123147.964639417,1,FALSE
"per Day","ELEVATOR MECHANIC",2022,240,472.72,534.891290561205,2160,130539.74,147708.093582087,0.983333333333333,FALSE
"per Day","ELEVATOR MECHANIC",2023,238,487.12,523.495780506301,2080,123929.59,133184.056176868,1,FALSE
"per Day","ELEVATOR MECHANIC",2024,235,487.12,506.137445943836,2080,126651.2,131595.735945397,0.995744680851064,FALSE
"per Day","ELEVATOR MECHANIC",2025,2,,,,,,,TRUE
"per Day","ELEVATOR MECHANIC HELPER",2014,216,232,305.136464002138,2085.72,77834.725,102371.606737409,0.967592592592593,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2015,209,232,303.665822710193,2085.72,60320,78953.1139046501,0.909090909090909,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2016,200,232,301.922619735869,2091.42,60320,78499.881131326,0.95,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2017,195,232,296.689634794498,2085.72,60320,77139.3050465694,0.974358974358974,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2018,176,242.64,304.877489941072,2085.72,65895.61,82797.9235696332,0.994318181818182,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2019,178,248,306.184410159215,2085.72,64131.6,79177.8069297045,0.99438202247191,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2020,152,248,300.864866726727,2080,64480,78224.8653489489,0.921052631578947,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2021,146,248,294.78069771454,2080,64480,76642.9814057804,0.863013698630137,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2022,123,280,316.825100180101,2160,77424.01,87606.6775878399,0.983739837398374,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2023,148,296,318.103857427051,2080,74160.02,79697.9338813083,0.918918918918919,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2024,132,296,307.556010837936,2080,76960,79964.5628178634,0.977272727272727,FALSE
"per Day","ELEVATOR MECHANIC HELPER",2025,132,314,314,2080,76960,76960,1,FALSE
"per Day","EOC ADJUNCT LECTURER",2014,28,,,,,,,TRUE
"per Day","EOC ADJUNCT LECTURER",2015,21,,,,,,,TRUE
"per Day","EOC ADJUNCT LECTURER",2016,21,,,,,,,TRUE
"per Day","EOC ADJUNCT LECTURER",2017,27,,,,,,,TRUE
"per Day","EOC ADJUNCT LECTURER",2018,12,,,,,,,TRUE
"per Day","EOC ADJUNCT LECTURER",2019,19,,,,,,,TRUE
"per Day","EOC ADJUNCT LECTURER",2024,17,,,,,,,TRUE
"per Day","EOC ADJUNCT LECTURER",2025,10,,,,,,,TRUE
"per Day","FURNITURE MAINTAINER",2014,2,,,,,,,TRUE
"per Day","FURNITURE MAINTAINER",2015,2,,,,,,,TRUE
"per Day","FURNITURE MAINTAINER",2016,2,,,,,,,TRUE
"per Day","FURNITURE MAINTAINER",2017,1,,,,,,,TRUE
"per Day","GASOLINE ROLLER ENGINEER",2016,35,422.43,549.746432133721,2091.42,109831.8,142934.072354767,1,FALSE
"per Day","GASOLINE ROLLER ENGINEER L15",2014,28,,,,,,,TRUE
"per Day","GASOLINE ROLLER ENGINEER L15",2015,33,422.43,552.920489170115,2085.72,109831.8,143759.32718423,1,FALSE
"per Day","GASOLINE ROLLER ENGINEER L15",2017,33,422.43,540.218113906205,2085.72,114056.1,145858.890754675,1,FALSE
"per Day","GLAZIER",2014,32,254.8,335.124013050624,1825,66248,87132.2433931621,0.9375,FALSE
"per Day","GLAZIER",2015,34,254.8,333.508843217919,1825,66248,86712.2992366588,1,FALSE
"per Day","GLAZIER",2016,33,254.8,331.594325468532,1830,66248,86214.5246218184,1,FALSE
"per Day","GLAZIER",2017,27,,,,,,,TRUE
"per Day","GLAZIER",2018,27,,,,,,,TRUE
"per Day","GLAZIER",2019,25,,,,,,,TRUE
"per Day","GLAZIER",2020,25,,,,,,,TRUE
"per Day","GLAZIER",2021,23,,,,,,,TRUE
"per Day","GLAZIER",2022,23,,,,,,,TRUE
"per Day","GLAZIER",2023,22,,,,,,,TRUE
"per Day","GLAZIER",2024,21,,,,,,,TRUE
"per Day","GLAZIER",2025,25,,,,,,,TRUE
"per Day","GUIDANCE COUNSELOR",2014,181,273.87,360.205704294248,0,22432.9,29504.7232039377,0,FALSE
"per Day","GUIDANCE COUNSELOR",2015,188,261.08,341.728762901625,0,17788.58,23283.5507782159,0,FALSE
"per Day","GUIDANCE COUNSELOR",2016,173,291.5,379.355360573301,0,17104.11,22259.1280148728,0,FALSE
"per Day","GUIDANCE COUNSELOR",2017,167,310.89,397.576898970954,0,19113.58,24443.1080595492,0,FALSE
"per Day","GUIDANCE COUNSELOR",2018,146,325.03,408.400636974722,0,20532.07,25798.5738744411,0,FALSE
"per Day","GUIDANCE COUNSELOR",2019,130,325.03,401.286769492136,0,10421.16,12866.1158378016,0,FALSE
"per Day","GUIDANCE COUNSELOR",2020,118,328.125,398.069695139948,0,18269.305,22163.6774758666,0,FALSE
"per Day","GUIDANCE COUNSELOR",2021,85,319.53,379.803533631963,0,15752.26,18723.6378765356,0,FALSE
"per Day","GUIDANCE COUNSELOR",2022,117,329.11,372.393959715261,0,22783.64,25780.1036623834,0,FALSE
"per Day","GUIDANCE COUNSELOR",2023,123,329.11,353.686353100732,0,17355.21,18651.2136738396,0,FALSE
"per Day","GUIDANCE COUNSELOR",2024,115,349.16,362.791407919506,0,20908.92,21725.2163044917,0,FALSE
"per Day","GUIDANCE COUNSELOR",2025,135,359.63,359.63,0,18646.8,18646.8,0,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2014,79,250.8,329.863039533345,2085.72,65208,85764.3902786698,0.873417721518987,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2015,77,250.8,328.273225584984,2085.72,65208,85351.0386520959,0.896103896103896,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2016,88,269.44,350.646683886348,2091.42,74238.83,96613.7156884735,0.897727272727273,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2017,82,277.68,355.106800817828,2085.72,73778.8,94350.8846016219,0.914634146341463,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2018,92,280,351.820380743077,2040,72788.4,91458.7235774263,0.923913043478261,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2019,90,280,345.692075986211,2085.72,72800,89879.9397564148,0.944444444444444,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2020,87,280,339.686139852756,2080,72800,88318.3963617165,0.931034482758621,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2021,75,300.8,357.540459163442,2080,82894.29,98530.7929143202,0.986666666666667,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2022,70,300.8,340.360679050623,2080,78208,88493.776553162,0.928571428571429,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2023,72,300.8,323.2622983583,2080,78208,84048.1975731581,0.805555555555556,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2024,62,311.44,323.598797349212,2080,78208,81261.285458153,1,FALSE
"per Day","HIGH PRESSURE PLANT TENDER",2025,62,341.2,341.2,2080,93190.5,93190.5,0.935483870967742,FALSE
"per Day","HIGHWAY REPAIRER",2014,473,315.68,415.196029983598,2085.72,82076.8,107950.967795736,0.99154334038055,FALSE
"per Day","HIGHWAY REPAIRER",2015,484,315.68,413.19494359118,2085.72,82076.8,107430.685333707,0.997933884297521,FALSE
"per Day","HIGHWAY REPAIRER",2016,513,315.68,410.822985337152,2091.42,82076.8,106813.976187659,0.988304093567251,FALSE
"per Day","HIGHWAY REPAIRER",2017,480,354.24,453.014380300012,2085.72,85233.6,108999.679552674,0.991666666666667,FALSE
"per Day","HIGHWAY REPAIRER",2018,484,354.24,445.103041694384,2045.72,129922.5,163247.797918187,0.987603305785124,FALSE
"per Day","HIGHWAY REPAIRER",2019,442,369.52,456.214771137231,2085.72,97849.99,120807.022065464,0.98868778280543,FALSE
"per Day","HIGHWAY REPAIRER",2020,480,380.64,461.779043834118,2080,98655.03,119684.808277707,0.991666666666667,FALSE
"per Day","HIGHWAY REPAIRER",2021,458,380.64,452.440825717994,2080,98966.4,117634.614686678,0.991266375545852,FALSE
"per Day","HIGHWAY REPAIRER",2022,424,380.64,430.701093330549,2080,98966.4,111982.284265943,0.990566037735849,FALSE
"per Day","HIGHWAY REPAIRER",2023,475,380.64,409.064365848083,2080,98966.4,106356.735120502,0.99578947368421,FALSE
"per Day","HIGHWAY REPAIRER",2024,585,428.4,445.124983253283,2080,117956.67,122561.766476104,1,FALSE
"per Day","HIGHWAY REPAIRER",2025,609,442.32,442.32,2080,112427.98,112427.98,0.99671592775041,FALSE
"per Day","HORSESHOER",2014,3,,,,,,,TRUE
"per Day","HORSESHOER",2015,3,,,,,,,TRUE
"per Day","HORSESHOER",2016,3,,,,,,,TRUE
"per Day","HORSESHOER",2017,3,,,,,,,TRUE
"per Day","HORSESHOER",2018,3,,,,,,,TRUE
"per Day","HORSESHOER",2019,3,,,,,,,TRUE
"per Day","HORSESHOER",2020,3,,,,,,,TRUE
"per Day","HORSESHOER",2021,3,,,,,,,TRUE
"per Day","HORSESHOER",2022,3,,,,,,,TRUE
"per Day","HORSESHOER",2023,3,,,,,,,TRUE
"per Day","HORSESHOER",2024,3,,,,,,,TRUE
"per Day","HORSESHOER",2025,3,,,,,,,TRUE
"per Day","INSTRUCTOR",2014,21,,,,,,,TRUE
"per Day","INSTRUCTOR",2015,14,,,,,,,TRUE
"per Day","INSTRUCTOR",2016,9,,,,,,,TRUE
"per Day","INSTRUCTOR",2017,7,,,,,,,TRUE
"per Day","INSTRUCTOR",2018,5,,,,,,,TRUE
"per Day","INSTRUCTOR",2019,4,,,,,,,TRUE
"per Day","INSTRUCTOR",2020,3,,,,,,,TRUE
"per Day","INSTRUCTOR",2021,3,,,,,,,TRUE
"per Day","INSTRUCTOR",2022,2,,,,,,,TRUE
"per Day","INSTRUCTOR",2023,1,,,,,,,TRUE
"per Day","INSTRUCTOR",2025,2,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2014,3,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2015,3,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2016,3,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2017,2,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2018,2,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2019,2,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2020,2,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2021,1,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2022,1,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2023,1,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2024,1,,,,,,,TRUE
"per Day","LAB SPECIALIST/ASSISTANT",2025,1,,,,,,,TRUE
"per Day","LABORER",2014,2,,,,,,,TRUE
"per Day","LABORER",2015,9,,,,,,,TRUE
"per Day","LABORER",2016,9,,,,,,,TRUE
"per Day","LABORER",2017,10,,,,,,,TRUE
"per Day","LABORER",2018,1,,,,,,,TRUE
"per Day","LECTURER",2014,121,157.84,207.598014991799,81.43,9401.81,12365.6683561204,0,FALSE
"per Day","LECTURER",2015,117,145.89,190.956064117198,122.15,10894.3,14259.5972946192,0,FALSE
"per Day","LECTURER",2016,88,151.505,197.167183202943,123.57,12762.275,16608.7047490931,0,FALSE
"per Day","LECTURER",2017,106,143.18,183.103542714984,80.72,11766.565,15047.4908303264,0,FALSE
"per Day","LECTURER",2018,94,174.29,218.995621998967,155.72,15670.295,19689.7469759155,0,FALSE
"per Day","LECTURER",2019,118,174.29,215.180971155845,160.72,15088.03,18627.9014758651,0,FALSE
"per Day","LECTURER",2020,108,231.8,281.211597206674,160,16166.505,19612.6345655724,0,FALSE
"per Day","LECTURER",2021,113,189.41,225.13875787948,160,20922.72,24869.4112890563,0,FALSE
"per Day","LECTURER",2022,111,217.06,245.607343732474,150,22484.14,25441.2139570122,0,FALSE
"per Day","LECTURER",2023,112,232.67,250.044677390378,120,21132.28,22710.3371088801,0,FALSE
"per Day","LECTURER",2024,115,275.01,285.746549123449,120,16543.56,17189.4301306015,0,FALSE
"per Day","LECTURER",2025,136,291.75,291.75,160,23330.72,23330.72,0,FALSE
"per Day","LETTERER AND SIGN PAINTER",2014,10,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2015,11,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2016,12,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2017,11,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2018,12,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2019,14,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2020,15,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2021,12,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2022,13,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2023,14,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2024,15,,,,,,,TRUE
"per Day","LETTERER AND SIGN PAINTER",2025,16,,,,,,,TRUE
"per Day","LOCKSMITH",2014,31,198.32,260.839066986655,2085.72,51563.2,67818.1574165303,1,FALSE
"per Day","LOCKSMITH",2015,33,198.32,259.581922240885,2085.72,51563.2,67491.2997826302,1,FALSE
"per Day","LOCKSMITH",2016,31,225.52,293.489608632902,2091.42,67009.37,87205.364384699,1,FALSE
"per Day","LOCKSMITH",2017,31,236.88,302.930347802244,2085.72,63806.69,81598.2049721799,1,FALSE
"per Day","LOCKSMITH",2018,32,236.88,297.640042108643,2045.72,61575.685,77369.9319329134,1,FALSE
"per Day","LOCKSMITH",2019,29,,,,,,,TRUE
"per Day","LOCKSMITH",2020,32,254.96,309.308493631638,2080,66289.6,80420.2083442259,0.90625,FALSE
"per Day","LOCKSMITH",2021,28,,,,,,,TRUE
"per Day","LOCKSMITH",2022,28,,,,,,,TRUE
"per Day","LOCKSMITH",2023,26,,,,,,,TRUE
"per Day","LOCKSMITH",2024,27,,,,,,,TRUE
"per Day","LOCKSMITH",2025,26,,,,,,,TRUE
"per Day","MACHINIST",2014,127,292.08,384.156286231657,2085.72,75940.8,99880.6344202307,0.937007874015748,FALSE
"per Day","MACHINIST",2015,118,292.08,382.304799556867,2085.72,75940.8,99399.2478847854,0.966101694915254,FALSE
"per Day","MACHINIST",2016,128,313.04,407.387314147054,2091.42,86964.655,113174.984750112,0.9453125,FALSE
"per Day","MACHINIST",2017,135,322.4,412.296285593733,2085.72,85904.74,109857.956628087,0.933333333333333,FALSE
"per Day","MACHINIST",2018,132,322.4,405.096038398457,2045.72,83824,105324.969983599,0.96969696969697,FALSE
"per Day","MACHINIST",2019,136,322.4,398.03973320698,2085.72,83824,103490.330633815,0.977941176470588,FALSE
"per Day","MACHINIST",2020,127,347.2,421.210813417417,2080,93555.6,113498.359377173,0.976377952755906,FALSE
"per Day","MACHINIST",2021,123,347.2,412.692976800356,2080,90272,107300.173968093,0.983739837398374,FALSE
"per Day","MACHINIST",2022,123,347.2,392.863124223326,2080,90272,102144.412298065,0.983739837398374,FALSE
"per Day","MACHINIST",2023,116,347.2,373.127227360379,2080,90272,97013.0791136985,0.913793103448276,FALSE
"per Day","MACHINIST",2024,122,390.72,405.973934306076,2080,107953.94,112168.524123777,0.983606557377049,FALSE
"per Day","MACHINIST",2025,121,403.44,403.44,2080,102367.49,102367.49,0.950413223140496,FALSE
"per Day","MACHINIST S HELPER",2014,22,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2015,21,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2016,17,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2017,16,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2018,18,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2019,14,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2020,15,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2021,16,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2022,16,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2023,16,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2024,15,,,,,,,TRUE
"per Day","MACHINIST S HELPER",2025,19,,,,,,,TRUE
"per Day","MAINTENANCE WORKER",2014,1211,209.12,275.043695483306,2085.72,54371.2,71511.3608256596,0.928158546655656,FALSE
"per Day","MAINTENANCE WORKER",2015,1324,209.12,273.718089849808,2085.72,54371.2,71166.7033609501,0.897280966767372,FALSE
"per Day","MAINTENANCE WORKER",2016,1295,224.08,291.615606165576,2091.42,62304.8,81082.8811987905,0.96988416988417,FALSE
"per Day","MAINTENANCE WORKER",2017,1254,232,296.689634794498,2085.72,59728.4,76382.7464778434,0.962519936204147,FALSE
"per Day","MAINTENANCE WORKER",2018,1231,232,291.508315472835,2085.72,60320,75792.1620229371,0.972380178716491,FALSE
"per Day","MAINTENANCE WORKER",2019,1228,232,286.430577245717,2085.72,60320,74471.9500838865,0.963355048859935,FALSE
"per Day","MAINTENANCE WORKER",2020,1234,249.28,302.417717651768,2080,65744.4,79758.7909033412,0.947325769854133,FALSE
"per Day","MAINTENANCE WORKER",2021,1305,249.28,296.302146476938,2080,64812.8,77038.5580840038,0.883524904214559,FALSE
"per Day","MAINTENANCE WORKER",2022,1265,249.28,282.064860617484,2160,65311.36,73900.9934817809,0.910671936758893,FALSE
"per Day","MAINTENANCE WORKER",2023,1554,249.28,267.895032362889,2080,63194.545,67913.6099082681,0.876447876447876,FALSE
"per Day","MAINTENANCE WORKER",2024,1467,272.32,282.951529970901,2080,65043.2,67582.5240680204,0.965235173824131,FALSE
"per Day","MAINTENANCE WORKER",2025,1444,280.48,280.48,2080,75732.785,75732.785,0.967451523545706,FALSE
"per Day","MASONS HELPER",2014,53,237.16,311.923119839427,1825,61661.6,81100.0111582509,0.962264150943396,FALSE
"per Day","MASONS HELPER",2015,56,237.16,310.419769456678,1825,61661.6,80709.1400587363,0.946428571428571,FALSE
"per Day","MASONS HELPER",2016,46,254.24,330.865546731239,1830,69983.14,91075.4007161298,1,FALSE
"per Day","MASONS HELPER",2017,54,261.87,334.888425274289,1825,66996.2,85677.0608216341,0.962962962962963,FALSE
"per Day","MASONS HELPER",2018,51,261.87,329.040011089962,1825,68086.2,85550.4028833902,1,FALSE
"per Day","MASONS HELPER",2019,46,261.87,323.308514066104,1825,68086.2,84060.2136571869,0.956521739130435,FALSE
"per Day","MASONS HELPER",2020,54,282.03,342.148864366688,1820,74852.18,90808.0288705845,0.833333333333333,FALSE
"per Day","MASONS HELPER",2021,49,282.03,335.229839421096,1820,73327.8,87159.7582494848,0.938775510204082,FALSE
"per Day","MASONS HELPER",2022,47,282.03,319.122082156407,1890,76148.1,86162.9621822299,0.808510638297872,FALSE
"per Day","MASONS HELPER",2023,55,282.03,303.090644966727,1820,73327.8,78803.567691349,0.963636363636364,FALSE
"per Day","MASONS HELPER",2024,54,308.21,320.242696285001,1820,84859.16,88172.1105833046,0.907407407407407,FALSE
"per Day","MASONS HELPER",2025,57,317.45,317.45,1820,82398.39,82398.39,0.929824561403509,FALSE
"per Day","MOTOR GRADER OPERATOR",2014,21,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2015,22,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2016,22,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2017,20,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2018,20,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2019,21,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2020,20,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2021,20,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2022,20,,,,,,,TRUE
"per Day","MOTOR GRADER OPERATOR",2023,22,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT I",2014,4,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT I",2015,5,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT I",2016,1,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT I",2017,4,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT I",2018,1,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT I",2019,1,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT II",2014,3,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT II",2015,2,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT II",2016,2,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT II",2017,2,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT II",2018,1,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT II",2019,2,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT IV",2015,1,,,,,,,TRUE
"per Day","NON TEACHING ADJUNCT V",2014,1,,,,,,,TRUE
"per Day","OILER",2014,200,369.92,486.534830877891,2085.72,96179.2,126499.056028252,0.945,FALSE
"per Day","OILER",2015,193,369.92,484.189918693769,2085.72,96179.2,125889.37886038,0.989637305699482,FALSE
"per Day","OILER",2016,200,448.16,583.231212331152,2092.57,163184.435,212366.690152231,0.905,FALSE
"per Day","OILER",2017,211,457.36,584.887807627636,2085.72,123362.34,157760.032767218,0.943127962085308,FALSE
"per Day","OILER",2018,215,457.36,574.67346191662,2045.72,118913.6,149415.100098321,0.962790697674419,FALSE
