"title","fiscal_year","n","n_common","n_uncommon","common_mean","uncommon_mean","common_median","uncommon_median","gap","gap_dollars","uncommon_share","suppressed"
"DIRECTOR OF NOISE ABATEMENT",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NOISE ABATEMENT",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NURSING SERVICES",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NURSING SERVICES",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NYC MEDICAL RESERVE CORPS",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NYC MEDICAL RESERVE CORPS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NYC MEDICAL RESERVE CORPS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF NYC MEDICAL RESERVE CORPS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF OFFICE FOR PEOPLE WITH DISABILITIES",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF OFFICE FOR PEOPLE WITH DISABILITIES",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF OFFICE FOR PEOPLE WITH DISABILITIES",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF OPERATIONS",2014,14,14,0,,,,,,,0,TRUE
"DIRECTOR OF ORGANIZED CRIME CONTROL PD",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF ORGANIZED CRIME CONTROL PD",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF ORGANIZED CRIME CONTROL PD",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PARENT INVOLVEMENT",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PARENT INVOLVEMENT",2023,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PARENT INVOLVEMENT",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PARENT INVOLVEMENT",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PERSONNEL",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PHOTOGRAPHIC SERVICES PD",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLAN & FIELD SERVICES",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLAN & FIELD SERVICES",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLAN & FIELD SERVICES",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLANNING",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLANNING",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLANNING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLANNING",2024,3,3,0,,,,,,,0,TRUE
"DIRECTOR OF PLANNING",2025,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PLANT OPERATIONS & MAINTENANCE",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLANT OPERATIONS & MAINTENANCE",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLANT OPERATIONS & MAINTENANCE",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PLANT OPERATIONS & MAINTENANCE",2020,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PLANT OPERATIONS & MAINTENANCE",2021,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PLANT OPERATIONS & MAINTENANCE",2022,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PLANT OPERATIONS & MAINTENANCE",2023,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF POLICY ANALYSIS",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF POLICY ANALYSIS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF POLICY ANALYSIS",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF POLICY ANALYSIS",2018,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF POLICY ANALYSIS",2019,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF POLICY ANALYSIS",2020,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF POLICY ANALYSIS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF POLICY ANALYSIS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF POLICY ANALYSIS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF POLICY ANALYSIS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF POLICY ANALYSIS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROBATION",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROGRAM PLANNING",2016,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF PROGRAM PLANNING",2017,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PROGRAM PLANNING",2018,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PROGRAM PLANNING",2019,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF PROGRAM PLANNING",2020,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF PROGRAM PLANNING",2021,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF PROGRAM PLANNING",2022,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF PROGRAM PLANNING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROGRAM PLANNING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROGRAM PLANNING",2025,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PROPERTY MANAGEMENT",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROPERTY MANAGEMENT",2020,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PROPERTY MANAGEMENT",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PROPERTY MANAGEMENT",2022,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PROPERTY MANAGEMENT",2023,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PROPERTY MANAGEMENT",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PSYCHOLOGICAL SERVICES",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC & COMMUNITY RELATIONS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC & COMMUNITY RELATIONS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC & COMMUNITY RELATIONS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2022,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2023,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PUBLIC AFFAIRS",2024,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PUBLIC AND COMMUNITY RELATIONS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AND COMMUNITY RELATIONS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AND COMMUNITY RELATIONS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AND COMMUNITY RELATIONS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AND COMMUNITY RELATIONS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC AND COMMUNITY RELATIONS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY EVALUATION",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY EVALUATION",2023,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY EVALUATION",2024,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY EVALUATION",2025,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC HEALTH EMERGENCY PLANNING",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2014,5,4,1,,,,,,,0.2,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2015,5,4,1,,,,,,,0.2,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2016,7,6,1,,,,,,,0.142857142857143,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2017,7,6,1,,,,,,,0.142857142857143,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2018,7,6,1,,,,,,,0.142857142857143,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2019,7,6,1,,,,,,,0.142857142857143,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2020,7,7,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2021,7,7,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2022,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2023,9,8,1,,,,,,,0.111111111111111,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2024,9,9,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC INFORMATION",2025,10,10,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2014,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2015,3,3,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2016,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2017,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2018,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2019,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2020,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2021,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2022,5,5,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2023,7,7,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2024,7,7,0,,,,,,,0,TRUE
"DIRECTOR OF PUBLIC RELATIONS",2025,6,6,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PUPPETRY",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF PURCHASE",2014,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PURCHASE",2015,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF PURCHASE",2016,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF RACE EQUITY STRATEGIES",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RACE EQUITY STRATEGIES",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF REGIONAL JOINT INTEREST PARK",2014,23,22,1,,,,,,,0.0434782608695652,TRUE
"DIRECTOR OF REGIONAL JOINT INTEREST PARK",2015,24,23,1,,,,,,,0.0416666666666667,TRUE
"DIRECTOR OF REGIONAL JOINT INTEREST PARK",2016,24,23,1,,,,,,,0.0416666666666667,TRUE
"DIRECTOR OF REGIONAL JOINT INTEREST PARK",2017,27,26,1,,,,,,,0.037037037037037,TRUE
"DIRECTOR OF REGIONAL JOINT INTEREST PARK",2018,47,44,3,,,,,,,0.0638297872340425,TRUE
"DIRECTOR OF RESEARCH & POLICY DEVELOPMENT",2015,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF RESEARCH & POLICY DEVELOPMENT",2016,1,0,1,,,,,,,1,TRUE
"DIRECTOR OF RESEARCH & POLICY DEVELOPMENT",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH & POLICY DEVELOPMENT",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH PLANNING AND POLICY ANALYSIS",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH PLANNING AND POLICY ANALYSIS",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH PLANNING AND POLICY ANALYSIS",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH PLANNING AND POLICY ANALYSIS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH PLANNING AND POLICY ANALYSIS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH PLANNING AND POLICY ANALYSIS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF RESEARCH PLANNING AND POLICY ANALYSIS",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF REVIEW & COUNSELING",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF REVIEW & COUNSELING",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF REVIEW & COUNSELING",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF REVIEW & COUNSELING",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF REVIEW & COUNSELING",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF REVIEW & COUNSELING",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHEDULING",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHOOL SAFETY",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHOOL SAFETY",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHOOL SAFETY",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHOOL SAFETY",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHOOL SAFETY",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHOOL SAFETY",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SCHOOL SAFETY",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SECURITY",2014,4,3,1,,,,,,,0.25,TRUE
"DIRECTOR OF SECURITY",2015,5,4,1,,,,,,,0.2,TRUE
"DIRECTOR OF SECURITY",2016,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF SECURITY",2017,4,2,2,,,,,,,0.5,TRUE
"DIRECTOR OF SECURITY",2018,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF SECURITY",2019,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF SECURITY",2020,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF SECURITY",2021,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF SECURITY",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SECURITY",2023,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF SECURITY",2024,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF SECURITY",2025,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF SOCIAL & COMMUNITY SERVICES",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SOCIAL & COMMUNITY SERVICES",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SOCIAL & COMMUNITY SERVICES",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SOCIAL & COMMUNITY SERVICES",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SOCIAL SERVICES",2024,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF SOCIAL SERVICES",2025,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF STORES",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF SUPPORT SERVICES PD",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2019,2,1,1,,,,,,,0.5,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2020,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2021,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2022,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2023,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2024,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF TECHNICAL SERVICES",2025,3,2,1,,,,,,,0.333333333333333,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TECHNOLOGY DEVELOPMENT PD",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2014,4,4,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2015,3,3,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2016,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2017,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2018,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2019,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2020,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2021,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2022,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2023,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2024,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TELEVISION",2025,2,2,0,,,,,,,0,TRUE
"DIRECTOR OF TENANT & COMMUNITY AFFAIRS",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TENANT & COMMUNITY AFFAIRS",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TENANT & COMMUNITY AFFAIRS",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF TENANT & COMMUNITY AFFAIRS",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2014,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2015,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2016,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2017,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2018,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2019,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2020,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2021,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2022,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE CITY RECORD",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF ADMINISTRATIVE SERVICES",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF ADMINISTRATIVE SERVICES",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF ADMINISTRATIVE SERVICES",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF APPOINTMENTS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF APPOINTMENTS",2024,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF APPOINTMENTS",2025,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF OPERATIONS",2023,1,1,0,,,,,,,0,TRUE
"DIRECTOR OF THE MAYOR S OFFICE OF OPERATIONS",2024,1,1,0,,,,,,,0,TRUE
